,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
31760,55,blue-collar,married,secondary,0,1358,0,0,cellular,8,4,149,1,-1,0,0
31761,35,blue-collar,married,secondary,0,0,1,1,cellular,8,4,519,1,-1,0,0
31762,38,blue-collar,married,secondary,0,6994,1,0,telephone,8,4,169,1,139,2,0
31763,42,technician,married,secondary,0,233,0,0,cellular,8,4,98,1,231,4,0
31764,36,blue-collar,single,secondary,0,1822,1,0,cellular,8,4,952,1,323,1,1
31765,35,technician,single,secondary,0,16,1,0,cellular,8,4,903,1,-1,0,1
31766,37,technician,married,secondary,0,720,1,0,cellular,8,4,58,3,-1,0,0
31767,54,technician,married,secondary,0,3323,1,1,cellular,8,4,59,3,-1,0,0
31768,57,blue-collar,married,primary,0,5949,1,0,cellular,8,4,123,1,-1,0,0
31769,36,technician,single,secondary,0,524,1,0,cellular,8,4,95,1,-1,0,0
31770,53,admin.,married,secondary,0,35,1,0,cellular,8,4,97,1,-1,0,0
31771,65,retired,married,secondary,0,20806,0,0,telephone,8,4,523,2,-1,0,1
31772,35,admin.,married,secondary,0,126,1,0,cellular,8,4,268,1,-1,0,0
31773,35,blue-collar,married,secondary,0,2926,1,0,cellular,8,4,182,1,292,25,0
31774,28,technician,married,secondary,0,139,1,1,cellular,8,4,72,1,-1,0,0
31775,49,management,married,tertiary,0,78,1,0,cellular,8,4,65,3,-1,0,0
31776,27,student,single,tertiary,0,3687,0,0,cellular,8,4,335,2,-1,0,0
31777,37,admin.,single,secondary,0,810,1,0,cellular,8,4,376,1,295,1,0
31778,35,technician,single,tertiary,0,458,1,0,cellular,8,4,2129,1,322,3,0
31779,35,blue-collar,married,secondary,0,1993,1,0,cellular,8,4,462,2,-1,0,0
31780,54,unemployed,married,secondary,0,377,0,0,cellular,8,4,1134,1,-1,0,1
31781,31,admin.,married,secondary,0,941,1,0,cellular,8,4,213,4,-1,0,0
31782,55,self-employed,married,secondary,0,12159,1,0,cellular,8,4,179,5,139,4,0
31783,39,admin.,married,secondary,0,217,1,0,cellular,8,4,284,1,308,4,0
31784,48,management,married,secondary,0,4415,1,0,cellular,8,4,1032,3,141,7,1
31785,44,self-employed,divorced,secondary,0,522,1,0,cellular,8,4,241,1,-1,0,0
31786,34,student,single,tertiary,0,3404,1,0,cellular,8,4,420,1,139,5,0
31787,36,self-employed,married,primary,0,1094,1,0,cellular,8,4,291,1,335,1,0
31788,45,blue-collar,married,primary,0,31,0,0,cellular,8,4,393,2,310,1,0
31789,32,technician,married,secondary,0,303,1,0,cellular,8,4,150,1,267,4,1
31790,60,admin.,divorced,secondary,0,12039,0,0,telephone,8,4,236,1,-1,0,1
31791,38,technician,married,tertiary,0,3234,0,0,cellular,8,4,281,1,141,2,0
31792,42,blue-collar,married,secondary,0,363,0,0,cellular,8,4,101,2,-1,0,0
31793,40,entrepreneur,married,tertiary,0,2310,1,1,cellular,8,4,120,1,294,1,0
31794,28,student,single,secondary,0,11555,0,0,cellular,8,4,125,2,-1,0,0
31795,68,retired,married,primary,0,1759,0,0,telephone,8,4,185,1,-1,0,0
31796,52,services,married,primary,0,821,1,1,cellular,8,4,426,2,-1,0,0
31797,37,admin.,married,tertiary,0,2693,1,0,cellular,8,4,261,1,-1,0,0
31798,34,blue-collar,married,unknown,0,11,1,0,cellular,8,4,233,1,-1,0,0
31799,67,retired,married,secondary,0,1443,0,0,cellular,8,4,245,1,-1,0,1
31800,34,technician,married,secondary,0,2726,1,0,cellular,8,4,67,1,-1,0,0
31801,35,blue-collar,married,secondary,0,21,1,0,cellular,8,4,663,2,-1,0,0
31802,27,technician,single,tertiary,0,4661,0,0,cellular,8,4,114,1,-1,0,1
31803,27,services,single,tertiary,0,128,0,0,cellular,8,4,83,1,-1,0,0
31804,33,management,single,tertiary,0,259,0,0,cellular,8,4,195,6,-1,0,0
31805,46,blue-collar,married,primary,0,1204,1,0,cellular,8,4,139,2,-1,0,0
31806,57,management,married,tertiary,0,1287,1,0,cellular,8,4,180,2,-1,0,0
31807,32,management,single,tertiary,0,1781,0,0,cellular,8,4,321,1,-1,0,1
31808,36,entrepreneur,married,secondary,0,419,1,0,cellular,8,4,34,3,-1,0,0
31809,34,technician,married,secondary,0,209,1,1,cellular,8,4,375,2,-1,0,0
31810,39,technician,single,secondary,0,1048,1,1,cellular,8,4,201,2,-1,0,0
31811,26,admin.,married,secondary,0,3415,0,0,cellular,8,4,209,1,-1,0,1
31812,55,unemployed,married,secondary,0,12,0,0,cellular,8,4,167,1,-1,0,0
31813,50,technician,single,secondary,0,-97,1,0,cellular,8,4,425,1,306,2,0
31814,60,unemployed,married,secondary,0,2000,0,0,cellular,8,4,58,1,-1,0,0
31815,32,technician,married,secondary,0,1951,1,0,cellular,8,4,518,2,261,2,0
31816,71,housemaid,married,primary,0,227,0,0,cellular,8,4,74,1,-1,0,0
31817,58,blue-collar,married,primary,0,189,1,0,telephone,8,4,119,1,-1,0,0
31818,61,housemaid,married,tertiary,0,1389,0,0,cellular,8,4,250,1,-1,0,0
31819,33,management,single,tertiary,0,318,1,0,cellular,8,4,1190,1,141,3,1
31820,32,admin.,single,secondary,0,5,1,1,cellular,8,4,110,1,-1,0,0
31821,50,management,married,unknown,0,5043,1,1,cellular,8,4,201,1,-1,0,0
31822,46,entrepreneur,married,tertiary,0,4726,1,0,cellular,8,4,405,1,-1,0,0
31823,32,self-employed,single,tertiary,0,562,1,1,cellular,8,4,84,1,-1,0,0
31824,44,admin.,married,secondary,0,1807,1,1,cellular,8,4,229,1,313,1,0
31825,48,admin.,single,secondary,0,1234,1,0,cellular,8,4,188,1,-1,0,0
31826,25,admin.,single,secondary,0,654,0,0,cellular,8,4,216,1,-1,0,0
31827,35,management,married,tertiary,0,1725,1,1,cellular,8,4,180,2,254,7,0
31828,56,technician,married,tertiary,0,655,1,1,cellular,8,4,326,1,-1,0,0
31829,46,management,married,tertiary,0,964,1,0,cellular,8,4,174,1,-1,0,0
31830,33,blue-collar,married,secondary,0,370,1,0,cellular,8,4,249,1,-1,0,0
31831,21,student,single,primary,0,423,0,0,cellular,8,4,104,5,-1,0,1
31832,35,management,married,tertiary,0,24,1,0,cellular,8,4,169,1,231,2,0
31833,39,management,married,tertiary,0,271,1,0,cellular,8,4,101,1,-1,0,0
31834,30,technician,single,secondary,0,2544,0,0,cellular,8,4,108,2,-1,0,1
31835,41,blue-collar,married,secondary,0,1521,1,0,cellular,8,4,46,4,-1,0,0
31836,39,services,married,secondary,0,702,1,0,cellular,8,4,303,1,300,1,0
31837,27,student,single,secondary,0,2614,0,0,cellular,8,4,143,2,-1,0,1
31838,40,technician,married,secondary,0,1832,0,0,cellular,8,4,179,2,-1,0,0
31839,30,services,single,secondary,0,1268,1,0,cellular,8,4,105,4,320,8,1
31840,36,blue-collar,married,secondary,0,536,1,0,cellular,8,4,274,3,-1,0,1
31841,54,entrepreneur,married,tertiary,0,1063,1,0,telephone,8,4,690,7,-1,0,0
31842,36,management,single,tertiary,0,223,1,0,cellular,8,4,281,3,-1,0,0
31843,31,management,single,secondary,0,1088,1,0,cellular,8,4,575,2,-1,0,1
31844,42,blue-collar,married,secondary,0,3168,1,0,cellular,8,4,764,2,-1,0,0
31845,24,student,single,secondary,0,745,1,0,telephone,8,4,93,2,-1,0,0
31846,27,admin.,married,secondary,0,1293,1,0,cellular,8,4,1665,3,-1,0,1
31847,26,blue-collar,married,secondary,0,352,1,0,cellular,8,4,213,3,317,4,0
31848,37,technician,married,secondary,0,523,1,0,cellular,8,4,171,2,139,4,0
31849,29,management,single,tertiary,0,1377,0,0,cellular,8,4,548,2,-1,0,1
31850,38,blue-collar,single,secondary,0,2580,1,0,cellular,8,4,1691,2,264,3,1
31851,50,blue-collar,married,secondary,0,562,1,0,cellular,8,4,280,2,-1,0,0
31852,23,admin.,single,tertiary,0,314,0,1,cellular,8,4,142,4,-1,0,1
31853,30,management,married,tertiary,0,357,1,0,cellular,8,4,78,2,289,2,0
31854,37,services,single,secondary,0,248,1,0,cellular,8,4,417,2,57,3,0
31855,35,unemployed,married,tertiary,0,1057,1,0,cellular,8,4,902,2,-1,0,0
31856,38,technician,married,tertiary,0,206,0,0,cellular,8,4,350,2,-1,0,1
31857,29,technician,married,secondary,0,23,1,0,cellular,8,4,101,2,-1,0,0
31858,25,admin.,single,tertiary,0,1420,0,0,cellular,8,4,124,2,-1,0,0
31859,58,retired,divorced,tertiary,0,5253,0,0,cellular,9,4,162,4,295,3,0
31860,38,blue-collar,married,secondary,0,13849,1,0,cellular,9,4,286,4,321,5,0
31861,32,technician,married,secondary,0,344,1,0,cellular,9,4,68,3,140,2,0
31862,33,blue-collar,married,primary,0,331,1,0,cellular,9,4,435,2,314,3,0
31863,44,blue-collar,married,primary,0,1704,1,0,cellular,9,4,312,2,-1,0,0
31864,54,admin.,married,primary,0,546,1,0,telephone,9,4,40,1,-1,0,0
31865,37,technician,single,tertiary,0,3315,1,0,cellular,9,4,820,2,-1,0,0
31866,48,management,divorced,tertiary,0,507,1,0,cellular,9,4,528,1,-1,0,0
31867,36,blue-collar,married,primary,0,2730,1,0,cellular,9,4,105,1,323,1,0
31868,30,technician,single,secondary,0,3286,1,0,cellular,9,4,743,1,-1,0,1
31869,57,blue-collar,married,secondary,0,1412,1,0,cellular,9,4,89,1,330,1,0
31870,26,student,single,secondary,0,766,0,0,cellular,9,4,125,6,-1,0,0
31871,41,services,married,secondary,0,803,1,0,cellular,9,4,592,4,316,3,1
31872,28,management,single,tertiary,0,781,0,0,cellular,9,4,125,6,-1,0,0
31873,53,blue-collar,married,primary,0,1090,1,0,cellular,9,4,207,1,-1,0,0
31874,34,management,married,tertiary,0,159,1,1,cellular,9,4,150,1,275,2,0
31875,55,admin.,married,unknown,0,2038,0,0,cellular,9,4,394,1,-1,0,1
31876,39,management,married,tertiary,0,272,1,0,cellular,9,4,85,1,325,1,0
31877,33,technician,single,secondary,0,719,1,0,cellular,9,4,448,2,316,6,1
31878,51,blue-collar,divorced,primary,0,155,1,1,cellular,9,4,220,1,142,1,0
31879,33,services,married,secondary,0,-329,1,0,cellular,9,4,113,1,-1,0,0
31880,39,technician,married,secondary,0,6533,1,0,cellular,9,4,226,1,-1,0,0
31881,42,technician,married,unknown,0,254,1,0,cellular,9,4,241,1,336,1,0
31882,39,technician,married,secondary,0,958,1,0,cellular,9,4,141,5,142,4,0
31883,49,admin.,married,secondary,0,909,1,0,cellular,9,4,730,1,-1,0,0
31884,34,blue-collar,married,primary,0,1451,1,0,cellular,9,4,765,3,-1,0,0
31885,42,management,married,tertiary,0,1773,0,0,cellular,9,4,311,1,336,1,0
31886,53,admin.,single,secondary,0,2892,0,0,cellular,9,4,527,3,-1,0,1
31887,56,blue-collar,married,primary,0,247,0,0,telephone,9,4,126,4,-1,0,0
31888,35,management,married,primary,0,0,1,1,cellular,9,4,260,3,-1,0,0
31889,59,admin.,married,secondary,0,817,0,0,cellular,9,4,304,1,-1,0,0
31890,29,blue-collar,single,secondary,0,314,1,0,cellular,9,4,161,1,316,2,0
31891,32,admin.,married,secondary,0,393,1,0,cellular,9,4,236,1,330,1,0
31892,34,unemployed,married,secondary,0,438,1,1,cellular,9,4,272,1,323,1,0
31893,35,admin.,married,secondary,0,159,1,0,cellular,9,4,259,2,262,1,0
31894,36,management,married,tertiary,0,1198,1,0,cellular,9,4,278,3,-1,0,0
31895,35,blue-collar,married,secondary,0,63,1,0,cellular,9,4,139,1,-1,0,0
31896,36,admin.,married,secondary,0,3268,0,0,cellular,9,4,429,2,-1,0,0
31897,42,technician,married,secondary,0,488,0,0,cellular,9,4,230,1,325,1,0
31898,51,blue-collar,married,primary,0,5131,1,0,cellular,9,4,348,1,329,2,0
31899,34,services,single,primary,0,25,1,1,cellular,9,4,96,4,314,8,0
31900,43,management,married,unknown,0,275,0,0,cellular,9,4,109,2,339,2,0
31901,47,admin.,married,secondary,0,0,0,0,cellular,9,4,159,1,-1,0,0
31902,48,services,divorced,secondary,0,3186,0,1,cellular,9,4,104,1,-1,0,0
31903,35,admin.,married,secondary,0,898,1,0,cellular,9,4,214,1,-1,0,1
31904,58,retired,married,secondary,0,2126,0,0,cellular,9,4,184,1,-1,0,0
31905,42,entrepreneur,married,secondary,0,0,1,0,cellular,9,4,331,1,140,4,1
31906,55,management,divorced,tertiary,0,271,1,0,cellular,9,4,191,4,-1,0,0
31907,34,technician,married,secondary,0,1012,1,1,cellular,9,4,353,2,163,1,0
31908,35,admin.,married,secondary,0,-312,0,0,cellular,9,4,188,1,-1,0,0
31909,34,self-employed,single,secondary,0,1261,1,0,cellular,9,4,169,2,-1,0,0
31910,30,blue-collar,married,secondary,0,177,1,0,cellular,9,4,62,2,332,3,0
31911,40,management,divorced,tertiary,0,1315,1,0,cellular,9,4,466,2,141,5,0
31912,43,blue-collar,married,secondary,0,664,1,0,cellular,9,4,290,2,301,1,0
31913,55,self-employed,married,secondary,0,2408,0,0,telephone,9,4,327,2,140,1,0
31914,29,admin.,married,tertiary,0,332,0,0,cellular,9,4,179,1,-1,0,1
31915,34,blue-collar,married,secondary,0,1235,1,1,cellular,9,4,464,1,-1,0,0
31916,31,services,single,secondary,0,900,1,0,cellular,9,4,221,2,140,6,0
31917,53,admin.,divorced,secondary,0,2647,1,0,cellular,9,4,494,1,-1,0,0
31918,39,management,married,tertiary,0,399,0,0,cellular,9,4,504,1,-1,0,0
31919,68,retired,divorced,primary,0,695,0,0,cellular,9,4,233,1,-1,0,1
31920,20,student,single,secondary,0,1819,0,0,cellular,9,4,245,3,-1,0,1
31921,31,blue-collar,single,secondary,0,501,1,0,cellular,9,4,132,1,-1,0,0
31922,39,admin.,married,secondary,0,0,0,0,cellular,9,4,106,2,-1,0,0
31923,36,entrepreneur,married,tertiary,0,0,1,0,cellular,9,4,339,1,-1,0,0
31924,30,management,single,tertiary,0,2544,0,0,cellular,9,4,152,2,-1,0,1
31925,41,blue-collar,married,primary,0,3658,1,0,cellular,9,4,268,1,330,1,0
31926,30,technician,single,tertiary,0,987,0,0,cellular,9,4,98,6,-1,0,0
31927,37,technician,single,secondary,0,1590,1,0,cellular,9,4,121,5,315,3,0
31928,31,admin.,single,secondary,0,3323,1,0,cellular,9,4,337,2,-1,0,0
31929,40,management,single,tertiary,0,-318,1,1,cellular,9,4,133,1,-1,0,0
31930,40,blue-collar,married,secondary,0,1074,1,0,cellular,9,4,90,2,-1,0,0
31931,40,blue-collar,married,secondary,0,1554,1,0,cellular,9,4,385,2,331,1,0
31932,34,entrepreneur,married,secondary,0,1847,1,0,cellular,9,4,543,3,321,6,0
31933,38,admin.,single,tertiary,0,-898,1,0,cellular,9,4,345,2,323,1,0
31934,32,blue-collar,married,secondary,0,759,1,0,cellular,9,4,317,5,-1,0,1
31935,34,services,married,secondary,0,404,1,0,cellular,9,4,208,12,337,1,0
31936,25,management,single,tertiary,0,565,1,0,cellular,9,4,175,1,-1,0,0
31937,34,admin.,married,tertiary,0,899,1,0,cellular,9,4,627,2,141,7,0
31938,46,blue-collar,married,primary,0,952,1,0,cellular,9,4,233,4,-1,0,0
31939,28,management,divorced,tertiary,0,229,1,0,cellular,9,4,1042,2,315,2,1
31940,36,blue-collar,single,secondary,0,5396,1,0,cellular,9,4,490,2,-1,0,0
31941,37,management,divorced,tertiary,0,443,1,0,cellular,9,4,240,3,-1,0,0
31942,35,entrepreneur,married,tertiary,0,7962,1,0,cellular,9,4,275,2,140,2,0
31943,36,technician,married,secondary,0,569,1,0,cellular,9,4,265,1,323,5,0
31944,39,technician,married,tertiary,0,1161,1,0,cellular,9,4,236,1,336,1,0
31945,33,management,married,tertiary,0,0,0,0,cellular,13,4,244,2,-1,0,0
31946,32,technician,married,secondary,0,1539,1,0,cellular,13,4,160,3,-1,0,0
31947,36,management,married,tertiary,0,1,1,1,cellular,13,4,84,2,-1,0,0
31948,40,management,married,tertiary,0,1548,1,0,cellular,13,4,101,3,-1,0,0
31949,43,blue-collar,married,primary,0,2901,1,0,cellular,13,4,179,4,-1,0,0
31950,29,blue-collar,married,primary,0,18,1,0,cellular,13,4,297,3,-1,0,0
31951,35,technician,married,secondary,0,327,1,0,cellular,13,4,537,3,-1,0,0
31952,43,blue-collar,married,secondary,0,678,1,1,cellular,13,4,299,3,-1,0,0
31953,41,blue-collar,married,secondary,0,-56,1,0,cellular,13,4,137,1,333,2,0
31954,42,entrepreneur,married,tertiary,0,1068,1,0,cellular,13,4,444,1,300,8,0
31955,45,blue-collar,married,secondary,0,96,1,0,cellular,13,4,348,3,256,2,1
31956,36,admin.,single,secondary,0,2556,1,0,cellular,13,4,342,1,-1,0,0
31957,34,admin.,married,secondary,0,1499,1,0,cellular,13,4,186,1,327,2,0
31958,34,blue-collar,married,secondary,0,837,1,1,cellular,13,4,495,1,-1,0,0
31959,30,management,married,tertiary,0,1418,1,1,cellular,13,4,185,2,-1,0,0
31960,29,technician,single,secondary,0,110,1,0,cellular,13,4,1036,1,-1,0,1
31961,52,blue-collar,married,secondary,0,8180,1,0,cellular,13,4,81,1,144,1,0
31962,31,blue-collar,married,secondary,0,1406,1,1,cellular,13,4,1091,2,-1,0,1
31963,44,admin.,divorced,secondary,0,21,1,0,cellular,13,4,681,3,-1,0,0
31964,39,services,divorced,secondary,0,0,1,0,cellular,13,4,1006,2,-1,0,1
31965,43,blue-collar,divorced,secondary,0,59,1,0,cellular,13,4,157,3,-1,0,0
31966,45,admin.,single,secondary,0,946,1,0,cellular,13,4,754,3,143,6,0
31967,60,management,married,primary,0,252,1,1,cellular,13,4,123,2,147,3,0
31968,49,blue-collar,single,secondary,0,8982,1,0,cellular,13,4,470,2,334,1,0
31969,31,management,married,tertiary,0,357,1,0,cellular,13,4,201,2,228,5,0
31970,31,blue-collar,married,secondary,0,1716,1,0,cellular,13,4,542,2,340,2,0
31971,38,admin.,divorced,secondary,0,3834,1,0,cellular,13,4,363,2,327,1,0
31972,30,blue-collar,single,primary,0,464,1,0,cellular,13,4,686,1,-1,0,0
31973,43,blue-collar,married,primary,0,1288,1,0,cellular,13,4,136,1,334,1,0
31974,43,blue-collar,married,secondary,0,2355,1,1,cellular,13,4,333,3,-1,0,0
31975,38,blue-collar,married,secondary,0,1663,1,0,cellular,13,4,217,3,327,1,0
31976,42,blue-collar,married,primary,0,7735,1,0,cellular,13,4,166,1,144,2,0
31977,41,technician,married,tertiary,0,816,1,1,cellular,13,4,520,2,319,1,0
31978,30,admin.,married,secondary,0,695,1,0,cellular,13,4,478,2,-1,0,0
31979,37,entrepreneur,single,tertiary,0,-961,0,0,cellular,13,4,294,1,-1,0,0
31980,40,blue-collar,married,primary,0,3090,1,0,cellular,13,4,664,1,-1,0,0
31981,49,admin.,divorced,secondary,0,190,1,0,cellular,13,4,421,1,-1,0,0
31982,34,management,married,tertiary,0,1116,1,0,cellular,13,4,120,1,262,5,0
31983,39,admin.,married,secondary,0,201,1,0,cellular,13,4,263,3,-1,0,0
31984,48,blue-collar,married,primary,0,3752,1,0,cellular,13,4,215,5,-1,0,0
31985,42,blue-collar,married,primary,0,2103,1,0,cellular,13,4,384,2,-1,0,1
31986,31,entrepreneur,divorced,secondary,0,290,1,0,cellular,13,4,230,1,-1,0,0
31987,35,management,single,tertiary,0,1599,1,1,cellular,13,4,407,1,-1,0,1
31988,34,technician,single,tertiary,0,925,1,0,cellular,13,4,709,1,-1,0,1
31989,41,admin.,married,secondary,0,5110,1,0,cellular,13,4,231,1,-1,0,0
31990,40,admin.,married,secondary,0,5087,1,0,cellular,13,4,455,2,-1,0,0
31991,31,technician,married,secondary,0,5467,1,0,cellular,13,4,251,1,-1,0,0
31992,40,services,married,secondary,0,1293,1,0,cellular,13,4,128,3,-1,0,0
31993,43,blue-collar,divorced,primary,0,515,1,0,cellular,13,4,199,2,146,1,0
31994,50,admin.,divorced,secondary,0,-194,1,0,cellular,13,4,238,2,-1,0,0
31995,56,blue-collar,married,primary,0,2765,0,0,cellular,13,4,222,3,-1,0,0
31996,26,management,single,tertiary,0,-3,0,0,cellular,13,4,1022,2,-1,0,1
31997,37,blue-collar,married,unknown,0,897,1,0,cellular,13,4,119,2,280,2,0
31998,28,blue-collar,married,secondary,0,631,1,0,cellular,13,4,151,1,-1,0,0
31999,33,management,single,tertiary,0,215,1,0,cellular,13,4,1058,1,17,1,0
32000,29,services,divorced,secondary,0,84,1,0,cellular,13,4,1101,2,-1,0,1
32001,31,management,single,tertiary,0,999,1,0,cellular,13,4,187,5,-1,0,0
32002,52,blue-collar,married,secondary,0,543,1,0,cellular,13,4,211,2,-1,0,0
32003,36,admin.,single,secondary,0,587,1,0,cellular,13,4,239,3,-1,0,0
32004,27,services,single,secondary,0,150,0,0,cellular,13,4,81,3,-1,0,0
32005,44,self-employed,single,tertiary,0,1367,1,0,cellular,13,4,1232,3,146,1,1
32006,30,self-employed,married,secondary,0,1772,1,0,cellular,13,4,158,4,-1,0,0
32007,30,blue-collar,married,primary,0,-93,1,0,cellular,13,4,173,4,-1,0,0
32008,35,blue-collar,married,tertiary,0,5271,1,0,cellular,14,4,119,2,-1,0,0
32009,80,retired,married,primary,0,1861,0,0,telephone,14,4,563,2,-1,0,0
32010,57,management,married,tertiary,0,1318,0,0,cellular,14,4,142,2,-1,0,0
32011,33,blue-collar,married,secondary,0,91,1,0,cellular,14,4,283,2,-1,0,0
32012,32,admin.,divorced,secondary,0,410,1,0,cellular,14,4,129,1,-1,0,0
32013,59,blue-collar,married,primary,0,11066,0,0,telephone,14,4,86,6,-1,0,0
32014,24,technician,single,secondary,0,139,0,0,cellular,14,4,259,1,-1,0,0
32015,38,technician,married,tertiary,0,52,1,0,cellular,14,4,82,4,-1,0,0
32016,45,blue-collar,married,secondary,0,863,1,0,cellular,14,4,565,2,-1,0,0
32017,39,services,married,secondary,0,554,1,0,cellular,14,4,251,1,-1,0,0
32018,32,services,single,secondary,0,758,1,0,cellular,14,4,262,1,-1,0,0
32019,33,technician,single,tertiary,0,318,1,0,cellular,14,4,401,1,-1,0,0
32020,35,blue-collar,married,secondary,0,120,1,0,cellular,14,4,269,3,328,1,0
32021,44,services,married,secondary,0,1450,1,0,cellular,14,4,356,1,314,2,0
32022,36,services,single,secondary,0,1405,1,0,cellular,14,4,283,3,-1,0,0
32023,34,management,married,tertiary,0,703,1,0,cellular,14,4,342,1,-1,0,1
32024,41,management,married,tertiary,0,-456,0,0,cellular,14,4,427,4,144,1,0
32025,40,self-employed,married,tertiary,0,13669,0,0,cellular,14,4,255,7,-1,0,0
32026,45,technician,single,primary,0,237,1,0,cellular,14,4,110,1,263,1,0
32027,36,technician,married,secondary,0,15485,0,0,cellular,14,4,461,1,-1,0,1
32028,33,management,married,tertiary,0,0,1,0,cellular,14,4,535,3,328,1,1
32029,59,technician,married,secondary,0,0,1,0,cellular,14,4,145,1,-1,0,0
32030,25,student,single,secondary,0,1765,1,0,telephone,14,4,111,3,326,2,0
32031,35,unemployed,married,secondary,0,2080,1,0,telephone,14,4,266,3,-1,0,0
32032,82,housemaid,married,primary,0,2140,0,0,telephone,14,4,118,6,-1,0,0
32033,58,blue-collar,married,primary,0,5445,1,0,cellular,14,4,391,1,-1,0,0
32034,31,blue-collar,single,secondary,0,609,1,0,cellular,14,4,1126,1,335,1,0
32035,34,management,single,tertiary,0,2646,0,0,cellular,14,4,142,1,-1,0,1
32036,40,technician,married,tertiary,0,1641,1,0,cellular,14,4,855,1,-1,0,0
32037,33,admin.,single,secondary,0,572,1,0,cellular,14,4,344,1,74,2,1
32038,22,student,single,secondary,0,107,0,0,cellular,14,4,125,1,-1,0,1
32039,32,technician,married,secondary,0,765,1,1,cellular,14,4,850,2,-1,0,1
32040,37,technician,married,secondary,0,474,1,0,cellular,14,4,85,1,322,1,0
32041,66,retired,married,secondary,0,3473,0,0,cellular,14,4,441,2,-1,0,0
32042,54,admin.,married,secondary,0,3136,1,0,telephone,14,4,104,1,146,1,0
